Negative_0,Neutral_1,Positive_2
0.9466033,0.0057393587,0.047657337
0.39617386,0.11643602,0.48739013
0.027206987,0.007559947,0.9652331
0.011960147,0.0027615356,0.98527825
0.34659618,0.3413934,0.31201038
0.97556156,0.0047957837,0.0196426
0.08351519,0.08759542,0.8288894
0.66484106,0.08160051,0.25355852
0.75979066,0.09964969,0.1405596
0.048473336,0.05741478,0.89411193
0.21622589,0.48463693,0.2991372
0.12634066,0.08726713,0.7863922
0.044430677,0.04131124,0.9142581
0.80196065,0.04194641,0.15609288
0.34186965,0.11661911,0.54151124
0.017255373,0.0035823642,0.9791622
0.47599718,0.0028273717,0.52117544
0.1680155,0.60864085,0.22334364
0.934741,0.0023859125,0.06287306
0.20639983,0.6181204,0.17547984
0.23169489,0.5630003,0.20530479
0.36863548,0.44798142,0.18338309
0.8814238,0.008000122,0.110576086
0.057700474,0.054509,0.8877905
0.011483533,0.002951974,0.98556453
0.07736183,0.00095303013,0.92168516
0.071980275,0.0051888693,0.9228308
0.3521902,0.4463669,0.2014429
0.73979044,0.13780975,0.12239977
0.1062728,0.12413955,0.7695877
0.62298644,0.20316549,0.17384811
0.42405742,0.17037305,0.40556958
0.6019126,0.099734806,0.29835254
0.48664606,0.30829984,0.20505418
0.6644278,0.13031729,0.20525491
0.9418979,0.007929892,0.05017218
0.06032597,0.049457286,0.89021677
0.9812997,0.010205308,0.00849502
0.17673866,0.0029883725,0.8202729
0.16793223,0.601349,0.23071875
0.93797994,0.0061733136,0.055846646
0.27688965,0.1204797,0.6026307
0.06298191,0.04859333,0.88842475
0.81323534,0.07472197,0.11204264
0.08534424,0.07483172,0.8398241
0.6683852,0.1420637,0.18955106
0.90239567,0.007944233,0.08966008
0.34895423,0.37183344,0.27921233
0.5793589,0.21137801,0.2092631
0.059398923,0.0035259067,0.9370752
0.900114,0.045301598,0.05458443
0.9834042,0.0027738637,0.01382189
0.15397623,0.24060313,0.6054206
0.108158454,0.06548756,0.8263539
0.76417905,0.11412964,0.121691376
0.1940336,0.09236854,0.71359783
0.099714026,0.11895122,0.7813347
0.03548305,0.003795383,0.9607216
0.040002298,0.03358451,0.92641324
0.9882159,0.0025771088,0.00920704
0.9674805,0.003802521,0.028717076
0.9753879,0.0139811225,0.010630973
0.91548085,0.04923142,0.035287686
0.7261575,0.07080448,0.20303804
0.71413225,0.002993969,0.28287378
0.12616801,0.03266732,0.84116465
0.49193212,0.0067016534,0.50136614
0.060878634,0.04058189,0.8985395
0.34299797,0.096271925,0.56073016
0.8926199,0.03846251,0.06891751
0.31982583,0.0854582,0.59471595
0.008031107,0.0021280304,0.9898408
0.47157437,0.33488804,0.19353762
0.1822238,0.57709694,0.24067926
0.8724061,0.062238045,0.06535581
0.20639749,0.3956696,0.39793292
0.28380936,0.52445066,0.19173999
0.6280203,0.10264802,0.2693317
0.7298912,0.094329625,0.1757792
0.6159315,0.005462549,0.37860596
0.28997552,0.28868902,0.42133546
0.0074160853,0.0039200215,0.98866385
0.8850804,0.0056346892,0.10928499
0.53357893,0.08276885,0.38365227
0.9044569,0.06022388,0.035319198
0.5746162,0.002864535,0.4225193
0.15494952,0.27732313,0.5677273
0.31464007,0.23026069,0.45509925
0.60404193,0.1929438,0.20301427
0.6965185,0.0022709158,0.30121058
0.5214987,0.2419901,0.23651116
0.8978427,0.003797623,0.09835972
0.25199378,0.46103173,0.28697446
0.27645254,0.2701167,0.45343077
0.91683424,0.013396349,0.06976943
0.6501734,0.1930991,0.15672743
0.3376932,0.46470267,0.19760409
0.47295132,0.24086393,0.28618473
0.7967674,0.08895943,0.1142731
0.044082254,0.04583395,0.9100838
0.6756972,0.15370733,0.17059547
0.04983748,0.0018080736,0.9483545
0.578336,0.20693843,0.21472558
0.9668073,0.0031282534,0.030064432
0.8288879,0.088196166,0.08291595
0.10564641,0.08960417,0.8047494
0.1769244,0.0012931234,0.8217825
0.088402405,0.055443067,0.8561545
0.52693504,0.1717406,0.30132434
0.058654025,0.0013451644,0.94000083
0.67229533,0.1452199,0.1824847
0.0384081,0.05169639,0.90989554
0.90933126,0.0023146716,0.088354066
0.83038574,0.070158415,0.099455886
0.3016109,0.33506683,0.3633223
0.9722378,0.0039927145,0.023769394
0.14359307,0.2940481,0.5623588
0.008032775,0.003714588,0.9882527
0.577622,0.30581796,0.11656009
0.43091393,0.33585507,0.23323102
0.7925893,0.10474581,0.10266492
0.15790701,0.3153415,0.52675146
0.984657,0.004246511,0.0110965865
0.06470844,0.003881189,0.9314104
0.08272588,0.0733315,0.8439426
0.0507641,0.0510139,0.89822197
0.8791599,0.07818222,0.042657834
0.97094584,0.0031752232,0.025878908
0.6192981,0.2300051,0.15069674
0.6980966,0.070856676,0.23104677
0.9714674,0.0026978988,0.02583479
0.6443401,0.18237063,0.1732892
0.011618259,0.015293755,0.97308797
0.07510647,0.14061081,0.78428274
0.07149995,0.049441658,0.87905836
0.27466288,0.2350406,0.49029648
0.03280898,0.0062690605,0.9609219
0.0822556,0.0021548676,0.9155895
0.8446188,0.09182771,0.063553475
0.17858899,0.116202585,0.7052084
0.61430043,0.13970646,0.24599305
0.2539651,0.49116483,0.2548701
0.09455956,0.44035897,0.46508148
0.60326356,0.16454391,0.23219262
0.5275294,0.1859542,0.2865163
0.47898936,0.30094808,0.2200625
0.25328696,0.066642664,0.6800704
0.98634505,0.0023681808,0.011286743
0.9529979,0.0022825438,0.04471953
0.89262,0.05382723,0.05355278
0.023456952,0.0011668331,0.9753762
0.6601852,0.16865516,0.17115958
0.2055428,0.5682274,0.22622982
0.69490653,0.17309782,0.1319957
0.71921915,0.14845605,0.1323248
0.747561,0.13958065,0.11285841
0.009240451,0.00355447,0.987205
0.01098683,0.0018519822,0.9871612
0.2634928,0.24316101,0.49334618
0.9763974,0.0024105886,0.021192014
0.028490677,0.008053358,0.963456
0.6954844,0.14867564,0.15584001
0.15920664,0.15729661,0.6834967
0.07466914,0.083111145,0.84221977
0.124844745,0.0885015,0.78665376
0.013495506,0.0026801124,0.9838244
0.13162176,0.05253409,0.8158442
0.9657358,0.014364364,0.019899845
0.11680685,0.079366505,0.80382663
0.7312883,0.074420445,0.19429128
0.8479334,0.10037217,0.05169441
0.011259294,0.005767846,0.98297286
0.5790898,0.22721092,0.19369924
0.7771224,0.11682648,0.10605107
0.054640282,0.030698484,0.9146612
0.148675,0.19156145,0.6597635
0.121815965,0.12853438,0.74964964
0.0102916695,0.0020293125,0.98767906
0.025621114,0.0038623204,0.9705165
0.888059,0.016652083,0.09528888
0.71228516,0.176062,0.111652926
0.27515987,0.21774091,0.50709915
0.973017,0.003263002,0.023720058
0.97999793,0.010347001,0.00965515
0.482456,0.33728093,0.18026304
0.5271173,0.13540721,0.33747557
0.18348126,0.0013195737,0.81519914
0.6742486,0.15284519,0.17290616
0.6616218,0.0021029816,0.3362752
0.3934096,0.09577223,0.5108181
0.41611347,0.42884386,0.15504271
0.022717886,0.006593032,0.9706891
0.5348217,0.22938241,0.23579584
0.19118571,0.6228907,0.18592362
0.009360593,0.0031120223,0.98752743
0.9341613,0.030702725,0.035135955
0.36858967,0.09401189,0.53739846
0.92099464,0.040051177,0.038954232
0.05689461,0.088829994,0.8542754
0.07283381,0.15974568,0.7674205
0.011628961,0.0030608354,0.9853102
0.3725812,0.27634227,0.35107648
0.21164075,0.11519316,0.6731661
0.88208646,0.06166946,0.056244057
0.22367588,0.46556476,0.31075937
0.8553452,0.06911278,0.07554201
0.69891787,0.14500575,0.15607634
0.28983903,0.22236602,0.48779497
0.011118116,0.0019907912,0.9868911
0.024082901,0.0038431075,0.97207403
0.38804358,0.26019153,0.35176492
0.07961153,0.11212995,0.80825853
0.031988744,0.035353247,0.932658
0.8889931,0.0038861977,0.107120775
0.0410343,0.03452121,0.9244445
0.13714714,0.13004294,0.73280996
0.9832502,0.0042413417,0.012508422
0.11809729,0.007062585,0.8748402
0.820258,0.058119975,0.12162201
0.92181885,0.0124581745,0.065722995
0.94223183,0.026382573,0.031385586
0.6001567,0.1485388,0.25130457
0.21304315,0.0019882596,0.7849686
0.029000461,0.002528247,0.9684713
0.26954076,0.5513005,0.17915869
0.929021,0.0017192471,0.06925973
0.96278244,0.013107927,0.024109557
0.49176195,0.14084195,0.36739615
0.44807062,0.2843506,0.2675788
0.59001964,0.26724738,0.14273304
0.9705809,0.0036747756,0.025744298
0.9423879,0.0057594045,0.051852692
0.11146833,0.091572605,0.7969591
0.011017164,0.0027052162,0.98627764
0.931487,0.0027943435,0.06571863
0.51219666,0.34114873,0.14665464
0.814235,0.08601573,0.099749304
0.06414358,0.04641323,0.88944316
0.015132329,0.0015872921,0.9832804
0.13156101,0.25698185,0.6114571
0.8523509,0.0056945398,0.14195463
0.042701602,0.0021384957,0.9551599
0.27295193,0.2541422,0.47290593
0.7143852,0.083022624,0.20259225
0.83811647,0.0025117705,0.15937173
0.2967857,0.1064464,0.5967679
0.46934295,0.21923804,0.31141904
0.6845114,0.10143814,0.21405038
0.06432262,0.0017536113,0.9339238
0.011792863,0.0029958228,0.98521125
0.12639917,0.07722288,0.79637796
0.8608703,0.09096306,0.048166607
0.20086321,0.26103714,0.53809965
0.25513992,0.53417265,0.21068752
0.19707644,0.58275604,0.22016752
0.0484655,0.0020810966,0.9494534
0.96799076,0.0026839837,0.029325247
0.15206563,0.18501528,0.6629191
0.27276504,0.2437726,0.4834624
0.959493,0.0029725349,0.037534576
0.49788898,0.29801992,0.20409112
0.621074,0.23217255,0.14675346
0.05180332,0.0010861942,0.94711053
0.98311377,0.0038129655,0.013073233
0.9627643,0.005654539,0.031581096
0.64612955,0.2162153,0.13765524
0.24612784,0.015722752,0.7381494
0.8069071,0.002997123,0.19009581
0.09048903,0.08578268,0.8237283
0.2852769,0.19136742,0.5233557
0.97263587,0.0054138615,0.0219503
0.06398165,0.070472434,0.8655459
0.077979065,0.16315965,0.75886136
0.9589839,0.006279964,0.034736175
0.25464237,0.18388826,0.5614694
0.016288819,0.002596158,0.98111504
0.05831115,0.087367125,0.8543217
0.9765196,0.0043878136,0.019092498
0.02615756,0.023665272,0.9501772
0.039160594,0.055504363,0.905335
0.010924671,0.001541569,0.9875338
0.9490758,0.0027914913,0.04813267
0.38266167,0.27316248,0.34417582
0.95070314,0.0027477345,0.046549093
0.52154654,0.21377961,0.2646738
0.47819448,0.28422838,0.23757716
0.14095081,0.082086414,0.77696276
0.16979071,0.07622304,0.75398624
0.97836876,0.0041569406,0.017474307
0.9369847,0.032109108,0.030906199
0.97753114,0.009196029,0.013272854
0.9902254,0.0026603988,0.0071143163
0.034769483,0.06466443,0.90056604
0.321679,0.25866908,0.4196519
0.652709,0.13199045,0.21530059
0.14580007,0.16002238,0.69417757
0.7627153,0.14796191,0.08932282
0.6995294,0.15895179,0.14151877
0.5018501,0.05274648,0.4454033
0.81622887,0.004904643,0.17886652
0.7965967,0.1252342,0.07816906
0.9601513,0.004909714,0.03493899
0.03181451,0.0034316818,0.96475387
0.568316,0.2522313,0.17945264
0.30664504,0.052931264,0.6404237
0.8888145,0.061681565,0.04950398
0.79063547,0.09395905,0.115405574
0.3900456,0.16631873,0.44363564
0.0725851,0.06805955,0.8593554
0.009238358,0.0040484318,0.9867132
0.23820549,0.6243454,0.13744912
0.9893935,0.0031915735,0.0074150176
0.008865794,0.0028254057,0.9883088
0.5099426,0.3182549,0.1718025
0.45639074,0.22849901,0.3151102
0.40682188,0.35889834,0.23427974
0.15910552,0.48820093,0.3526935
0.025351537,0.025774585,0.9488739
0.32989246,0.220117,0.44999057
0.3075417,0.3988281,0.2936302
0.9224847,0.007537128,0.06997822
0.16785395,0.08214296,0.75000316
0.205816,0.0408707,0.7533133
0.66336024,0.003476632,0.3331632
0.6212254,0.2506436,0.12813099
0.0104847755,0.0039202906,0.98559487
0.083582446,0.15039453,0.76602304
0.24980092,0.5883926,0.16180646
0.2766532,0.12711446,0.59623235
0.038093243,0.0033285122,0.9585782
0.0783937,0.3415707,0.5800357
0.059209656,0.0037517855,0.93703854
0.069888875,0.0024733217,0.92763776
0.78058004,0.09812044,0.12129954
0.16299877,0.4848587,0.35214263
0.50337726,0.053759705,0.44286308
0.6305562,0.07451995,0.29492387
0.79040354,0.0016019186,0.20799455
0.9817941,0.0034274973,0.014778362
0.9444518,0.0015997546,0.053948432
0.06827435,0.084359035,0.8473666
0.8138732,0.10892844,0.077198386
0.9234534,0.0028253696,0.07372115
0.07786459,0.057939023,0.8641964
0.67965865,0.07427514,0.24606629
0.5023673,0.20009819,0.29753447
0.14152062,0.47623634,0.38224304
0.09754217,0.032415204,0.8700426
0.1663752,0.42328593,0.4103388
0.9746684,0.005321876,0.020009799
0.82445455,0.08369642,0.091849074
0.4627688,0.20940916,0.32782206
0.6645006,0.21882509,0.11667438
0.918977,0.042518612,0.03850437
0.3159573,0.32130325,0.36273944
0.823568,0.07214,0.10429199
0.0739002,0.0009909255,0.9251089
0.24879777,0.0014793446,0.74972296
0.9013911,0.06355738,0.03505149
0.750664,0.11778973,0.13154626
0.71439624,0.14091542,0.1446883
0.47074753,0.09363729,0.4356152
0.08522481,0.0029182732,0.91185695
0.02545066,0.002101274,0.97244805
0.9298736,0.0377139,0.032412518
0.08279475,0.10950892,0.80769634
0.34121946,0.0029740655,0.65580654
0.9656822,0.0024465215,0.031871304
0.80416423,0.12647736,0.06935834
0.045682244,0.062059928,0.8922578
0.14815073,0.44102922,0.41081998
0.61786467,0.0188816,0.36325377
0.12801225,0.055567052,0.8164207
0.76951844,0.09960887,0.13087267
0.5734892,0.27928966,0.14722121
0.021852212,0.006394916,0.9717529
0.6680337,0.14231993,0.1896464
0.21053828,0.08267222,0.7067895
0.41455778,0.41363376,0.1718085
0.02553499,0.049681578,0.92478347
0.21205126,0.5330623,0.2548865
0.05154453,0.050897155,0.89755833
0.7260169,0.17468017,0.09930293
0.7773051,0.08608614,0.1366087
0.19618443,0.6299229,0.1738927
0.016223758,0.0044374233,0.9793388
0.15916082,0.15372217,0.68711704
0.14837085,0.0022651774,0.8493639
0.27368635,0.1378137,0.5884999
0.67794824,0.23472264,0.087329164
0.4242024,0.21982,0.35597757
0.7909703,0.13346183,0.07556782
0.8316842,0.053739958,0.11457582
0.009591439,0.0028088375,0.98759973
0.82041067,0.096985765,0.082603574
0.8573053,0.087107435,0.05558727
0.09213574,0.04741237,0.8604519
0.014237491,0.0015661682,0.98419636
0.20623958,0.623136,0.17062446
0.98259,0.004115591,0.013294346
0.6600698,0.11380176,0.22612838
0.51233447,0.31318334,0.17448217
0.96565884,0.0034827993,0.030858366
0.0649652,0.03618977,0.898845
0.1690352,0.1073789,0.7235859
0.63672805,0.22368485,0.13958715
0.55249155,0.16198595,0.28552258
0.11845529,0.19696687,0.6845778
0.6821501,0.1774871,0.1403628
0.37497374,0.18608652,0.4389397
0.9804026,0.005304279,0.01429311
0.021427058,0.0071051293,0.9714678
0.6788609,0.004511755,0.31662735
0.05711231,0.0015096138,0.9413781
0.19622041,0.053135447,0.7506442
0.39031106,0.3360564,0.27363256
0.2945145,0.5355537,0.1699318
0.7070985,0.10423284,0.18866864
0.30147317,0.106540084,0.5919868
0.988667,0.0028855742,0.008447465
0.051432822,0.029643096,0.9189241
0.031212652,0.034439776,0.93434757
0.7399719,0.10817785,0.15185028
0.19427332,0.31003803,0.49568862
0.40653548,0.0021642882,0.59130025
0.16763918,0.0024391427,0.8299217
0.70750743,0.12994489,0.16254763
0.8168223,0.07984407,0.10333369
0.20160708,0.55425465,0.24413829
0.090329684,0.16598998,0.74368036
0.13994597,0.16396526,0.6960888
0.83396626,0.0016767039,0.1643571
0.6738078,0.008407033,0.3177851
0.06069156,0.05930396,0.88000447
0.36793417,0.24505116,0.38701475
0.02036433,0.016442662,0.96319306
0.016990969,0.007653684,0.9753553
0.6715281,0.16564998,0.16282192
0.8518158,0.07083783,0.07734631
0.26960486,0.5237408,0.20665437
0.012001313,0.0029435933,0.9850551
0.088610314,0.006705976,0.9046837
0.009210624,0.0028654488,0.9879239
0.97676814,0.002598491,0.020633405
0.08764434,0.004528059,0.9078277
0.66308475,0.16799524,0.16892004
0.93166953,0.0042479285,0.064082555
0.15319224,0.41184455,0.4349632
0.070101514,0.041723453,0.888175
0.48970583,0.112788945,0.39750522
0.316136,0.11934168,0.56452227
0.5531749,0.28512484,0.1617002
0.25207323,0.004241501,0.7436853
0.92862976,0.0034638378,0.067906335
0.06959779,0.059904963,0.8704973
0.19569038,0.077386476,0.7269232
0.64776295,0.1510188,0.20121823
0.9824614,0.0016648908,0.01587383
0.2929851,0.37559974,0.3314151
0.67512923,0.113427736,0.21144295
0.08524306,0.0017800054,0.9129769
0.79712415,0.044043306,0.15883252
0.6485106,0.05172051,0.2997689
0.019585643,0.0016421132,0.9787723
0.92865205,0.021470452,0.04987743
0.42209983,0.09956636,0.47833386
0.73201954,0.15557733,0.11240314
0.38585836,0.25157028,0.3625713
0.038178653,0.009334073,0.9524873
0.950456,0.003235096,0.046308793
0.9719187,0.0059652748,0.022115981
0.44370526,0.12647888,0.42981595
0.5794587,0.27548373,0.14505763
0.13328268,0.4353334,0.43138388
0.009679392,0.0037632794,0.9865573
0.38390547,0.30356646,0.31252807
0.7768001,0.030074995,0.19312488
0.86578983,0.060428225,0.07378199
0.14554514,0.0062127877,0.8482421
0.51805204,0.10231621,0.37963176
0.30358094,0.07099893,0.62542015
0.19985454,0.0041357484,0.79600966
0.41302282,0.07190901,0.5150682
0.022681119,0.0016155588,0.9757033
0.17191151,0.41631678,0.4117717
0.23057742,0.1096188,0.6598038
0.7843844,0.0044391663,0.21117637
0.35868007,0.4000899,0.24123001
0.16691925,0.10373927,0.7293415
0.035324316,0.046062853,0.91861284
0.2537244,0.25391752,0.4923581
0.6883614,0.1545694,0.15706916
0.46802732,0.193095,0.33887768
0.19935492,0.6169657,0.18367936
0.93957394,0.0025254257,0.057900682
0.806895,0.11354596,0.07955903
0.266179,0.21840271,0.5154183
0.01210976,0.015077424,0.97281283
0.80697876,0.102823794,0.09019737
0.71613693,0.08433239,0.19953068
0.7210048,0.07179692,0.20719826
0.98726386,0.0024662218,0.010269939
0.13753712,0.19631141,0.6661515
0.3640669,0.5004115,0.13552156
0.09043554,0.16969334,0.7398711
0.48562682,0.14948285,0.36489034
0.065681025,0.05836508,0.875954
0.032948438,0.05492039,0.9121312
0.08142435,0.13580884,0.7827668
0.27672222,0.11130899,0.61196876
0.15537292,0.09295881,0.75166833
0.027455866,0.0012254,0.9713188
0.026722418,0.0013924579,0.97188514
0.461135,0.21946989,0.3193951
0.39860117,0.27512282,0.32627594
0.7764936,0.1312464,0.092259936
0.40890425,0.14456616,0.44652957
0.112674765,0.048759006,0.8385662
0.2619688,0.10661411,0.63141704
0.8834796,0.04201357,0.07450688
0.0914841,0.23752266,0.6709932
0.4043626,0.00513513,0.59050226
0.9783578,0.0062693735,0.015372818
0.46084914,0.15604013,0.38311073
0.97985804,0.0037367127,0.016405238
0.41509545,0.0030358753,0.58186865
0.76715475,0.11041349,0.12243181
0.7301356,0.080359474,0.18950488
0.09060105,0.05020315,0.8591958
0.362326,0.233549,0.40412498
0.16021489,0.08639756,0.7533876
0.6856051,0.18909308,0.12530187
0.19587047,0.23846741,0.5656621
0.056205925,0.07189516,0.8718989
0.062206086,0.10811406,0.8296799
0.7880405,0.106174015,0.105785504
0.5457377,0.0678499,0.38641244
0.48457283,0.24138495,0.27404222
0.70626265,0.06963237,0.22410496
0.7753734,0.12017375,0.10445284
0.093412615,0.043406405,0.863181
0.9566396,0.0036977993,0.03966266
0.33840254,0.1847914,0.4768061
0.036518976,0.026502566,0.93697846
0.9727957,0.003239816,0.023964407
0.55293477,0.2804054,0.16665982
0.58765334,0.24014433,0.17220232
0.54063165,0.17753172,0.28183666
0.0113259,0.0027389526,0.9859351
0.58078974,0.113904856,0.30530536
0.9814891,0.0032802576,0.015230593
0.38457185,0.10506192,0.5103663
0.98766,0.0040461067,0.008293932
0.475702,0.2407446,0.28355345
0.755452,0.13845906,0.106089
0.23105183,0.09366515,0.675283
0.009960988,0.003263761,0.9867753
0.018957559,0.0052841054,0.9757583
0.7265735,0.101887666,0.17153876
0.23953086,0.0019976143,0.7584715
0.08263518,0.088668056,0.8286967
0.9766531,0.0050073946,0.018339513
0.8338536,0.06195628,0.10419013
0.29699662,0.37166998,0.33133343
0.7100493,0.017376965,0.27257374
0.5975658,0.120617025,0.28181705
0.14226855,0.06624734,0.7914841
0.27974615,0.49827263,0.22198129
0.38918543,0.2154964,0.39531818
0.070155755,0.062295035,0.8675492
0.9716159,0.0058919936,0.022492116
0.008949443,0.004541838,0.98650867
0.46662733,0.14692281,0.3864499
0.67319626,0.1509702,0.17583348
0.74566156,0.0042815735,0.25005692
0.09399809,0.07877567,0.8272262
0.72534573,0.110140786,0.1645135
0.18345812,0.37807205,0.4384698
0.5285791,0.14458862,0.32683223
0.051379595,0.04686882,0.9017516
0.6989291,0.14299054,0.15808037
0.31676388,0.0048473612,0.6783888
0.4817456,0.2728085,0.24544595
0.8814951,0.053626545,0.06487843
0.98754,0.0028944158,0.009565651
0.21077141,0.6509492,0.13827945
0.16921915,0.11588415,0.71489674
0.3161755,0.13686928,0.5469552
0.628685,0.0023390546,0.36897597
0.12378296,0.23148645,0.6447306
0.55965966,0.1360522,0.30428812
0.5470289,0.0066280635,0.4463431
0.14855875,0.1026309,0.74881035
0.8030346,0.13065286,0.06631243
0.072007164,0.0023134965,0.9256793
0.012538711,0.0054157055,0.9820456
0.055567134,0.110786706,0.8336462
0.123762265,0.0018417957,0.8743959
0.8396086,0.049565356,0.11082603
0.7783657,0.14543225,0.07620206
0.66471857,0.17965329,0.15562817
0.008917667,0.0024329538,0.98864937
0.22334763,0.07106469,0.7055877
0.08176919,0.18507703,0.7331538
0.16210213,0.0035951997,0.83430266
0.51275766,0.15120116,0.33604118
0.012711659,0.0060424907,0.9812459
0.9528175,0.0024885815,0.04469401
0.7111958,0.1824881,0.106316045
0.43551648,0.342095,0.22238854
0.4341279,0.3028057,0.2630664
0.09152051,0.2025869,0.7058925
0.74289083,0.09471381,0.16239533
0.980605,0.0020987422,0.017296197
0.86961454,0.066214,0.06417137
0.017632578,0.0026760292,0.97969145
0.25647485,0.14024909,0.6032761
0.15638028,0.047841176,0.7957786
0.9404519,0.0062683756,0.05327978
0.77886295,0.07053132,0.15060571
0.05185129,0.0075929253,0.94055575
0.32580933,0.083888404,0.5903022
0.009331829,0.003578175,0.98709005
0.075978585,0.13786982,0.7861515
0.8538198,0.0831065,0.063073635
0.9286707,0.002372207,0.06895714
0.65085256,0.16173704,0.1874105
0.8916837,0.046383698,0.061932545
0.47556177,0.0789877,0.4454505
0.400718,0.36914897,0.23013309
0.8353472,0.10118759,0.063465275
0.5313423,0.0018995317,0.4667582
0.27758422,0.2727988,0.44961697
0.16949646,0.10464845,0.72585505
0.5228139,0.13125634,0.3459297
0.12774758,0.2572819,0.61497045
0.97434956,0.004196292,0.021454128
0.49642262,0.26911014,0.23446724
0.50458735,0.11598155,0.3794311
0.072307765,0.07659186,0.8511004
0.1720761,0.037464287,0.79045963
0.06763457,0.059648417,0.87271696
0.9839406,0.004343776,0.011715614
0.025958858,0.016138984,0.9579022
0.31581396,0.37209937,0.3120867
0.029298363,0.004231065,0.9664706
0.7183326,0.13778687,0.14388055
0.9752083,0.0037717395,0.021020029
0.87736565,0.015639793,0.10699457
0.02739069,0.040420197,0.93218917
0.64093083,0.24970977,0.10935945
0.9720375,0.0018832613,0.026079236
0.9367287,0.032954104,0.030317206
0.06814093,0.10979869,0.82206035
0.41172716,0.118729524,0.46954325
0.21820116,0.10928716,0.6725117
0.22278228,0.2763702,0.5008475
0.71187204,0.02052734,0.2676006
0.6395778,0.14536406,0.21505806
0.018512502,0.0036224062,0.9778651
0.08123711,0.0841634,0.8345995
0.22987568,0.097876474,0.6722478
0.06448812,0.05617293,0.879339
0.11636272,0.10987152,0.77376574
0.05245732,0.072065875,0.87547684
0.4934721,0.31572825,0.19079965
0.78700405,0.08299268,0.13000324
0.9697515,0.0029963257,0.0272522
0.8885904,0.0034520216,0.10795765
0.9807066,0.0052804486,0.014013029
0.40650326,0.31935447,0.2741423
0.5361567,0.3053424,0.15850095
0.5784848,0.28497088,0.13654427
0.986652,0.0041860584,0.009161989
0.27433652,0.55228066,0.17338283
0.015625965,0.0019214648,0.9824525
0.9704882,0.005049786,0.02446193
0.9729102,0.00559294,0.021496866
0.2616147,0.1736863,0.564699
0.010823061,0.0038514321,0.9853255
0.008361656,0.0025890793,0.9890492
0.11110983,0.18203409,0.70685613
0.89050037,0.031596806,0.07790288
0.944161,0.0071689873,0.04867005
0.79082084,0.0077182692,0.20146091
0.2001117,0.63305193,0.16683635
0.9604355,0.0048288293,0.034735687
0.019586682,0.01738159,0.9630317
0.44882685,0.32076,0.23041314
0.225751,0.09209071,0.6821583
0.056961555,0.09240302,0.85063547
0.010189174,0.005906548,0.98390424
0.3209559,0.4139702,0.2650738
0.062778495,0.03648463,0.9007369
0.5247658,0.16042778,0.31480637
0.050134655,0.068984196,0.88088113
0.3584226,0.1856615,0.4559159
0.9799651,0.0041789534,0.015855953
0.6540404,0.122327134,0.22363259
0.9789161,0.0037991009,0.017284714
0.9313307,0.027611705,0.041057665
0.97869885,0.002107963,0.019193126
0.96365917,0.0020338683,0.034306906
0.16183288,0.3193228,0.51884437
0.7226541,0.10832373,0.16902216
0.49453568,0.0023062872,0.50315803
0.6712866,0.1856662,0.1430472
0.087127335,0.0016250067,0.9112477
0.65010905,0.16118117,0.1887098
0.043994647,0.11151548,0.8444898
0.049248572,0.06456978,0.88618165
0.26646224,0.114452876,0.6190849
0.030070022,0.0022232875,0.9677067
0.72195804,0.051443182,0.22659874
0.15637858,0.5363985,0.30722287
0.049503647,0.029057017,0.92143935
0.014941934,0.0038638017,0.9811943
0.6000769,0.010773016,0.38915014
0.008051107,0.0033858882,0.98856306
0.07605011,0.11433876,0.80961114
0.04795231,0.053331736,0.89871603
0.77221286,0.005549636,0.22223751
0.97520566,0.006263097,0.018531233
0.04170967,0.0017695525,0.9565208
0.54257405,0.2491931,0.20823288
0.023096427,0.02146584,0.9554378
0.6914315,0.17571285,0.13285556
0.012995972,0.0026695188,0.9843345
0.47861612,0.2761926,0.24519125
0.93631834,0.002052998,0.06162864
0.79327476,0.004952266,0.20177294
0.15585339,0.07603903,0.7681076
0.7097397,0.17195061,0.118309714
0.122155294,0.20513658,0.6727081
0.11592996,0.001362093,0.8827079
0.60789216,0.024540856,0.367567
0.009732715,0.0024167786,0.9878505
0.24015442,0.39080355,0.36904213
0.6105657,0.26245508,0.12697925
0.667588,0.22649413,0.105917975
0.76924884,0.0033235617,0.22742757
0.105472624,0.07308221,0.82144517
0.94095635,0.0025643262,0.056479294
0.59885067,0.13322245,0.2679268
0.18422855,0.18928306,0.62648845
0.19089973,0.5078739,0.30122635
0.8154102,0.097602524,0.08698731
0.11145413,0.11220792,0.776338
0.05450472,0.05727565,0.8882196
0.7337988,0.11635145,0.14984977
0.041994903,0.055892155,0.902113
0.0099920025,0.006015906,0.98399204
0.8847477,0.051561896,0.06369032
0.6386448,0.0026551906,0.35869998
0.8614901,0.06586464,0.07264529
0.57029057,0.0024090507,0.42730036
0.98277617,0.00300294,0.014220838
0.6069454,0.0025854358,0.39046925
0.03287704,0.04531933,0.9218036
0.09060579,0.09655174,0.81284255
0.49169558,0.11256806,0.39573637
0.58857214,0.096541725,0.31488612
0.10549422,0.051563334,0.8429425
0.50296414,0.29278827,0.20424755
0.39798477,0.1339579,0.46805733
0.7972996,0.08786868,0.11483169
0.98225456,0.00348057,0.014264845
0.682578,0.16440071,0.15302132
0.067847595,0.002810514,0.9293419
0.2553673,0.25271708,0.49191564
